Release Artist;Release Title;Release Type;UPC;ISRC;Grid;Vendor;Country of Sale;Country Code;Delivery Type;Delivery Format;Net Units;Net Payable
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;INDIA;IN;Stream;;4  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;ITALY;IT;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;ITALY;IT;Stream;;5  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;JAMAICA;JM;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;JAMAICA;JM;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;JAPAN;JP;Stream;;2  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;JAPAN;JP;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;MADAGASCAR;MG;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;MADAGASCAR;MG;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;MARTINIQUE;MQ;Stream;;4  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;MARTINIQUE;MQ;Stream;;4  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;MEXICO;MX;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;MEXICO;MX;Stream;;11  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;MEXICO;MX;Stream;;11  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;NEW CALEDONIA;NC;Stream;;2  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;NEW CALEDONIA;NC;Stream;;2  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;NETHERLANDS;NL;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;NETHERLANDS;NL;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;NETHERLANDS;NL;Stream;;2  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;NORWAY;NO;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;POLAND;PL;Stream;;4  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;POLAND;PL;Stream;;4  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;QATAR;QA;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;QATAR;QA;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;ROMANIA;RO;Stream;;2  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;SENEGAL;SN;Stream;;2  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;SENEGAL;SN;Stream;;2  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;TRINIDAD AND TOBAGO;TT;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;TRINIDAD AND TOBAGO;TT;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;UKRAINE;UA;Stream;;3  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;UKRAINE;UA;Stream;;3  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;UNITED STATES;US;Stream;;32  ;$0,03
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;UNITED STATES;US;Stream;;12  ;$0,02
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;UNITED STATES;US;Stream;;9  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;UNITED STATES;US;Stream;;11  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube;ZIMBABWE;ZW;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube;ZIMBABWE;ZW;Stream;;1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube Red;UNITED STATES;US;Stream;Stream - Audio - UGC;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube Red;UNITED STATES;US;Stream;Stream - Audio - UGC;1  ;$0,00
Caz Gardiner & The Badasonics;Never Gonna Let;Track;3760231765051;BEHC61800003;digital-BAD45001;Youtube Red;UNITED STATES;US;Stream;Stream - Audio - UGC;1  ;$0,00
Caz Gardiner & The Badasonics;Tic Tac Toe;Track;3760231765051;BEHC61800009;digital-BAD45001;Youtube Red;UNITED STATES;US;Stream;Stream - Audio - UGC;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Apple Music;UNITED KINGDOM;GB;Stream;Stream;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Apple Music;UNITED KINGDOM;GB;Stream;Stream;5  ;$0,04
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Apple Music;UNITED KINGDOM;GB;Stream;Stream;2  ;$0,04
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Apple Music;UNITED KINGDOM;GB;Stream;Stream;8  ;$0,07
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Apple Music;UNITED KINGDOM;GB;Stream;Stream;8  ;$0,12
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Apple Music;UNITED KINGDOM;GB;Stream;Stream;2  ;$0,03
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Apple Music;UNITED STATES;US;Stream;Stream;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Apple Music;UNITED STATES;US;Stream;Stream;3  ;$0,03
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Apple Music;UNITED STATES;US;Stream;Stream;6  ;$0,05
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Google Locker;UNITED KINGDOM;GB;Stream;Device Plays;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Google Subscription;CANADA;CA;Stream;MOBILE - Stream;1  ;$0,00
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Google Subscription;UNITED KINGDOM;GB;Stream;MOBILE - Stream;1  ;$0,01
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Google Subscription;UNITED KINGDOM;GB;Stream;WEB - Stream;3  ;$0,03
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Google Subscription;UNITED KINGDOM;GB;Stream;MOBILE - Stream;3  ;$0,03
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;iTunes;UNITED KINGDOM;GB;Download;Song—Plus (DRM-free);3  ;$2,50
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Pandora;UNITED STATES;US;Stream;T1 - NonInteractiveStream;181  ;$0,15
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Pandora;UNITED STATES;US;Stream;T1 - PremiumAccessStream;2  ;$0,01
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Pandora;UNITED STATES;US;Stream;T1 - NonInteractiveStream;249  ;$0,21
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Pandora;UNITED STATES;US;Stream;T1 - PremiumAccessStream;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Pandora;UNITED STATES;US;Stream;T2 - NonInteractiveStream;21  ;$0,04
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Pandora;UNITED STATES;US;Stream;T2 - NonInteractiveStream;10  ;$0,04
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Pandora;UNITED STATES;US;Stream;T2 - NonInteractiveStream;2  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Pandora;UNITED STATES;US;Stream;T2 - NonInteractiveStream;1  ;$0,00
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Pandora;UNITED STATES;US;Stream;T2 - NonInteractiveStream;8  ;$0,02
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Pandora;UNITED STATES;US;Stream;T2 - NonInteractiveStream;68  ;$0,19
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Pandora;UNITED STATES;US;Stream;T2 - NonInteractiveStream;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Pandora;UNITED STATES;US;Stream;T2 - NonInteractiveStream;65  ;$0,18
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Pandora;UNITED STATES;US;Stream;T3 - NonInteractiveStream;6  ;$0,02
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Pandora;UNITED STATES;US;Stream;T3 - OnDemandStream;5  ;$0,02
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Pandora;UNITED STATES;US;Stream;T3 - NonInteractiveStream;1  ;$0,01
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Pandora;UNITED STATES;US;Stream;T3 - NonInteractiveStream;2  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Pandora;UNITED STATES;US;Stream;T3 - NonInteractiveStream;1  ;$0,01
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Pandora;UNITED STATES;US;Stream;T3 - NonInteractiveStream;4  ;$0,01
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Pandora;UNITED STATES;US;Stream;T3 - NonInteractiveStream;1  ;$0,00
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Pandora;UNITED STATES;US;Stream;T3 - NonInteractiveStream;21  ;$0,10
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Pandora;UNITED STATES;US;Stream;T3 - NonInteractiveStream;2  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Pandora;UNITED STATES;US;Stream;T3 - NonInteractiveStream;9  ;$0,04
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Pandora;UNITED STATES;US;Stream;FAM - NonInteractiveStream;1  ;$0,00
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Pandora;UNITED STATES;US;Stream;FAM - NonInteractiveStream;1  ;$0,00
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Pandora;UNITED STATES;US;Stream;FAM - NonInteractiveStream;1  ;$0,00
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;PLS;UNITED KINGDOM;GB;Stream;Stream;2  ;$0,02
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;PLS;UNITED KINGDOM;GB;Stream;Stream;13  ;$0,12
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Sound Exchange;UNITED STATES;US;Performance;DMX Music;1  ;$0,02
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Sound Exchange;UNITED STATES;US;Performance;DMX Music;1  ;$0,03
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;SoundCloud;UNITED KINGDOM;GB;Stream;MUSIC - Streaming - ADS;7  ;$0,01
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;SoundCloud;UNITED STATES;US;Stream;MUSIC - Streaming - ADS;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Spotify;BELGIUM;BE;Stream;Stream;2  ;$0,01
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Spotify;SPAIN;ES;Stream;Stream;3  ;$0,01
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Spotify;UNITED KINGDOM;GB;Stream;Stream;13  ;$0,05
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Spotify;UNITED KINGDOM;GB;Stream;Stream;153  ;$0,72
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Spotify;NEW ZEALAND;NZ;Stream;Stream;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Spotify;NEW ZEALAND;NZ;Stream;Stream;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Spotify;SINGAPORE;SG;Stream;Stream;1  ;$0,00
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Spotify;TURKEY;TR;Stream;Stream;3  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Spotify;TURKEY;TR;Stream;Stream;2  ;$0,00
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Spotify;UNITED STATES;US;Stream;Stream;3  ;$0,02
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Spotify;UNITED STATES;US;Stream;Stream;4  ;$0,02
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Youtube;ARGENTINA;AR;Stream;;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;AUSTRIA;AT;Stream;;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;AUSTRALIA;AU;Stream;;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;AUSTRALIA;AU;Stream;;1  ;$0,00
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Youtube;BELGIUM;BE;Stream;;3  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;BELGIUM;BE;Stream;;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;BRAZIL;BR;Stream;;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;BRAZIL;BR;Stream;;2  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;CANADA;CA;Stream;;3  ;$0,00
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Youtube;CANADA;CA;Stream;;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;CANADA;CA;Stream;;2  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;SWITZERLAND;CH;Stream;;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;CZECH REPUBLIC;CZ;Stream;;1  ;$0,00
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Youtube;CZECH REPUBLIC;CZ;Stream;;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;GERMANY;DE;Stream;;7  ;$0,00
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Youtube;GERMANY;DE;Stream;;2  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;SPAIN;ES;Stream;;8  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;SPAIN;ES;Stream;;11  ;$0,00
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Youtube;SPAIN;ES;Stream;;11  ;$0,00
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Youtube;FRANCE;FR;Stream;;8  ;$0,02
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;FRANCE;FR;Stream;;17  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;UNITED KINGDOM;GB;Stream;;48  ;$0,08
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Youtube;UNITED KINGDOM;GB;Stream;;9  ;$0,02
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;UNITED KINGDOM;GB;Stream;;7  ;$0,00
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Youtube;UNITED KINGDOM;GB;Stream;;7  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;GREECE;GR;Stream;;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;INDONESIA;ID;Stream;;2  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;INDIA;IN;Stream;;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;ITALY;IT;Stream;;2  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;JORDAN;JO;Stream;;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;JAPAN;JP;Stream;;1  ;$0,00
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Youtube;JAPAN;JP;Stream;;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;JAPAN;JP;Stream;;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;CAMBODIA;KH;Stream;;2  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;LUXEMBOURG;LU;Stream;;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;NETHERLANDS;NL;Stream;;1  ;$0,00
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Youtube;NETHERLANDS;NL;Stream;;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;NETHERLANDS;NL;Stream;;1  ;$0,00
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Youtube;NEW ZEALAND;NZ;Stream;;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;PHILIPPINES;PH;Stream;;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;POLAND;PL;Stream;;3  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;POLAND;PL;Stream;;4  ;$0,00
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Youtube;POLAND;PL;Stream;;4  ;$0,00
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Youtube;POLAND;PL;Stream;;2  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;SERBIA;RS;Stream;;1  ;$0,00
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Youtube;SERBIA;RS;Stream;;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;SERBIA;RS;Stream;;1  ;$0,00
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Youtube;RUSSIAN FEDERATION;RU;Stream;;1  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;TURKEY;TR;Stream;;4  ;$0,00
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;UNITED STATES;US;Stream;;15  ;$0,04
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Youtube;UNITED STATES;US;Stream;;7  ;$0,02
R.W.W.;Every Once In A While;Track;3760231765044;BEHC61800013;digital-BAD45002;Youtube;UNITED STATES;US;Stream;;8  ;$0,00
R.W.W.;Jesse James;Track;3760231765044;BEHC61800014;digital-BAD45002;Youtube;UNITED STATES;US;Stream;;8  ;$0,00
The Slackers;Wrongful Suspicion;Album;3760231766645;;digital-BAD45003;Amazon Digital;UNITED STATES;US;Download;;1  ;$1,26
The Slackers;Wrongful Suspicion;Track;3760231766645;BEHC61800029;digital-BAD45003;Apple Music;AUSTRALIA;AU;Stream;Stream;3  ;$0,01
The Slackers;Wrongful Suspicion;Track;3760231766645;BEHC61800029;digital-BAD45003;Apple Music;BELGIUM;BE;Stream;Stream;3  ;$0,02
The Slackers;Wrongful Suspicion;Track;3760231766645;BEHC61800029;digital-BAD45003;Apple Music;BRAZIL;BR;Stream;Stream;3  ;$0,03
The Slackers;The Noose;Track;3760231766645;BEHC61800030;digital-BAD45003;Apple Music;BRAZIL;BR;Stream;Stream;2  ;$0,02
The Slackers;Wrongful Suspicion;Track;3760231766645;BEHC61800029;digital-BAD45003;Apple Music;CANADA;CA;Stream;Stream;26  ;$0,10
The Slackers;The Noose;Track;3760231766645;BEHC61800030;digital-BAD45003;Apple Music;CANADA;CA;Stream;Stream;13  ;$0,05
The Slackers;Wrongful Suspicion;Track;3760231766645;BEHC61800029;digital-BAD45003;Apple Music;CANADA;CA;Stream;Stream;2  ;$0,01
The Slackers;The Noose;Track;3760231766645;BEHC61800030;digital-BAD45003;Apple Music;CANADA;CA;Stream;Stream;1  ;$0,00
The Slackers;Wrongful Suspicion;Track;3760231766645;BEHC61800029;digital-BAD45003;Apple Music;CANADA;CA;Stream;Stream;69  ;$0,47
The Slackers;Wrongful Suspicion;Track;3760231766645;BEHC61800029;digital-BAD45003;Apple Music;CANADA;CA;Stream;Stream;5  ;$0,03
The Slackers;The Noose;Track;3760231766645;BEHC61800030;digital-BAD45003;Apple Music;CANADA;CA;Stream;Stream;57  ;$0,39
The Slackers;The Noose;Track;3760231766645;BEHC61800030;digital-BAD45003;Apple Music;CANADA;CA;Stream;Stream;3  ;$0,02
The Slackers;The Noose;Track;3760231766645;BEHC61800030;digital-BAD45003;Apple Music;UNITED KINGDOM;GB;Stream;Stream;1  ;$0,01
The Slackers;Wrongful Suspicion;Track;3760231766645;BEHC61800029;digital-BAD45003;Apple Music;UNITED KINGDOM;GB;Stream;Stream;3  ;$0,02
The Slackers;The Noose;Track;3760231766645;BEHC61800030;digital-BAD45003;Apple Music;UNITED KINGDOM;GB;Stream;Stream;4  ;$0,03
The Slackers;Wrongful Suspicion;Track;3760231766645;BEHC61800029;digital-BAD45003;Apple Music;UNITED KINGDOM;GB;Stream;Stream;6  ;$0,09
The Slackers;The Noose;Track;3760231766645;BEHC61800030;digital-BAD45003;Apple Music;UNITED KINGDOM;GB;Stream;Stream;3  ;$0,04
The Slackers;Wrongful Suspicion;Track;3760231766645;BEHC61800029;digital-BAD45003;Apple Music;JAPAN;JP;Stream;Stream;1  ;$0,01
The Slackers;The Noose;Track;3760231766645;BEHC61800030;digital-BAD45003;Apple Music;JAPAN;JP;Stream;Stream;1  ;$0,01
The Slackers;Wrongful Suspicion;Track;3760231766645;BEHC61800029;digital-BAD45003;Apple Music;JAPAN;JP;Stream;Stream;2  ;$0,02
The Slackers;Wrongful Suspicion;Track;3760231766645;BEHC61800029;digital-BAD45003;Apple Music;JAPAN;JP;Stream;Stream;6  ;$0,05
The Slackers;The Noose;Track;3760231766645;BEHC61800030;digital-BAD45003;Apple Music;JAPAN;JP;Stream;Stream;2  ;$0,02
The Slackers;The Noose;Track;3760231766645;BEHC61800030;digital-BAD45003;Apple Music;JAPAN;JP;Stream;Stream;2  ;$0,02
The Slackers;Wrongful Suspicion;Track;3760231766645;BEHC61800029;digital-BAD45003;Apple Music;MEXICO;MX;Stream;Stream;1  ;$0,00
The Slackers;The Noose;Track;3760231766645;BEHC61800030;digital-BAD45003;Apple Music;MEXICO;MX;Stream;Stream;1  ;$0,00
The Slackers;Wrongful Suspicion;Track;3760231766645;BEHC61800029;digital-BAD45003;Apple Music;NEW ZEALAND;NZ;Stream;Stream;1  ;$0,01
The Slackers;Wrongful Suspicion;Track;3760231766645;BEHC61800029;digital-BAD45003;Apple Music;UNITED STATES;US;Stream;Stream;1  ;$0,01
The Slackers;The Noose;Track;3760231766645;BEHC61800030;digital-BAD45003;Apple Music;UNITED STATES;US;Stream;Stream;2  ;$0,02
The Slackers;Wrongful Suspicion;Track;3760231766645;BEHC61800029;digital-BAD45003;Apple Music;UNITED STATES;US;Stream;Stream;54  ;$0,25
The Slackers;The Noose;Track;3760231766645;BEHC61800030;digital-BAD45003;Apple Music;UNITED STATES;US;Stream;Stream;33  ;$0,15
